"Id","Prediction"
49580,4309616.29983691
49581,6405300.41339746
49582,5023086.66577612
49583,4446583.59622631
49584,6396592.55458054
49585,4598266.58882472
49586,4964657.87529277
49587,4148444.22535986
49588,4483876.63883317
49589,7683696.01273497
49590,6283878.52009907
49591,3930679.91668548
49592,6557426.86339562
49593,4383562.28774338
49594,3606201.02574601
49595,5308751.92383942
49596,2899406.21982687
49597,2796602.14017013
49598,5638601.83432429
49599,3420888.26974218
49600,3497579.53417439
49601,6081508.84820583
49602,5252418.64425514
49603,4600380.75588993
49604,6647300.58187166
49605,6726626.73899677
49606,4699483.7959094
49607,4587205.09585148
49608,3349518.64895599
49609,4236951.68556539
49610,3200816.3090721
49611,6447783.30260747
49612,3224740.88400251
49613,3943394.5966773
49614,5611449.6392413
49615,4738311.26611056
49616,4355255.0964404
49617,3240205.29680147
49618,5041011.99081644
49619,3947027.14392442
49620,3757886.88930051
49621,4386857.94760393
49622,4106914.70470327
49623,4438070.6662224
49624,3269729.27372218
49625,4154003.73777054
49626,5036399.58456356
49627,5023000.39032842
49628,4433093.69101243
49629,3641028.12860478
49630,3346067.47721685
49631,8049745.80038179
49632,4247938.44440096
49633,3157150.96137282
49634,4334476.07113119
49635,4520663.9808513
49636,4698465.89904142
49637,2412524.9122696
49638,5302367.59002752
49639,3989064.45098581
49640,4609279.30271335
49641,4374260.12106324
49642,4499543.1544917
49643,5018898.98536496
49644,4085010.52042582
49645,5873430.24656324
49646,5206252.68365362
49647,5059802.12236172
49648,3942132.824797
49649,4838112.25110906
49650,6900966.6392884
49651,6730545.322229
49652,4898427.07926666
49653,4709458.17163219
49654,5482723.11383892
49655,4655402.09372798
49656,3964621.57155622
49657,5885450.17778832
49658,5109764.73796224
49659,4549315.11073809
49660,5612637.90884983
49661,4033349.36069651
49662,2147768.27262763
49663,4962843.18229041
49664,4689849.23345153
49665,6169350.85894838
49666,4290127.87439291
49667,4086658.03490605
49668,2916045.09568928
49669,4398653.8977987
49670,5441780.13795661
49671,3049233.39304055
49672,5800559.27587366
49673,4900404.90388143
49674,4002705.74496114
49675,4237119.40555527
49676,3703356.47122704
49677,4867417.00101416
49678,6102436.11258022
49679,4276284.14543868
49680,5102726.75411891
49681,5830631.70765922
49682,3697592.05156164
49683,5504571.47659322
49684,5793443.68675048
49685,4467488.36939558
49686,4205182.29693239
49687,5936605.64035103
49688,3674152.27492305
49689,3661289.11219888
49690,4808320.52604718
49691,4357937.77353506
49692,3066854.36625712
49693,4062043.40771444
49694,2495470.65052351
49695,4295039.87132231
49696,4569241.71905127
49697,5793298.04650045
49698,3079756.25687169
49699,5285938.89565979
49700,6679546.59782893
49701,2701468.71708919
49702,6269504.07419151
49703,3069134.19905708
49704,5889331.95809593
49705,3201945.79913117
49706,5042992.97088154
49707,3989385.812902
49708,3775233.43473477
49709,4271060.21913184
49710,4450727.55853301
49711,5059061.41207676
49712,4256877.07798524
49713,5555986.0110837
49714,2823027.11964862
49715,3526712.23510174
49716,5865415.88488556
49717,4012093.61235062
49718,5469236.93648761
49719,5674222.10823744
49720,4513011.82382935
49721,3093194.27358905
49722,3841751.57804873
49723,5424007.34501785
49724,5494939.09430222
49725,5245311.73289314
49726,5318712.81618621
49727,5265332.49820929
49728,6213977.93208876
49729,5588465.36533038
49730,5217175.49925534
49731,6118841.94947706
49732,6929594.90936068
49733,3945853.34958931
49734,4062495.20553232
49735,3340532.87770726
49736,5242263.95273258
49737,3739541.54726179
49738,2894148.67767106
49739,4211724.26603314
49740,6418908.57667421
49741,3857916.04140738
49742,5792771.68810727
49743,2938771.98379112
49744,5497996.9939208
49745,4150241.77975808
49746,4618519.00883509
49747,4965158.82370984
49748,4889659.09993016
49749,6374932.04490191
49750,5927603.72538877
49751,6361556.87991435
49752,6295715.08544024
49753,3837279.39249773
49754,5366063.02339973
49755,5144040.40407754
49756,4898712.70395728
49757,6470996.62444866
49758,6572380.78534319
49759,5282743.27730537
49760,4221721.8516229
49761,3898272.12338071
49762,3322136.14257734
49763,4978406.90185164
49764,5100058.89101384
49765,3913653.31691435
49766,4733440.29407215
49767,3333979.92247206
49768,2467139.95424084
49769,4200584.34933286
49770,3551864.3223829
49771,5702733.64736165
49772,4884914.095599
49773,4426198.52893629
49774,2961792.59362171
49775,5363830.07027757
49776,3706817.9114506
49777,6885250.78493936
49778,5543349.39096985
49779,7142990.96439237
49780,3849936.6824191
49781,4994092.14694619
49782,5178848.72893474
49783,3304520.10765503
49784,3837610.49064479
49785,2646707.05557225
49786,4307419.5896567
49787,6110377.62698732
49788,5274818.5506425
49789,5224861.62659241
49790,3219907.77725225
49791,3220405.45669822
49792,3870370.60292948
49793,6465613.24130009
49794,3212362.66140001
49795,4565853.30216038
49796,5019563.84430841
49797,6247382.80486228
49798,3313881.05063851
49799,5066515.89576561
49800,5024232.51552299
49801,4936140.1650654
49802,3679423.65219086
49803,5813770.69408361
49804,3379772.16545031
49805,3344278.57574882
49806,5640416.40672058
49807,6000653.29333464
49808,4931894.40353839
49809,3832451.38707299
49810,6651529.51206563
49811,3887585.87918878
49812,7790222.71425415
49813,5811440.27512481
49814,3476672.62925202
49815,3809772.59169249
49816,2931647.96714881
49817,2845067.28237197
49818,3470881.60115714
49819,3576313.46534195
49820,2667345.05823052
49821,4870695.14911047
49822,5454008.51636507
49823,3427196.17474671
49824,7361699.17794086
49825,4765777.8395325
49826,4544689.46313231
49827,5046753.53564978
49828,4990320.82511734
49829,6253154.74039005
49830,4932354.6139919
49831,4938736.15991325
49832,4715669.74233774
49833,5609088.68026577
49834,6470286.04850118
49835,4512252.51706105
49836,5145634.7340596
49837,4967180.98291637
49838,5183689.4570307
49839,5521439.47855126
49840,5757408.25812685
49841,3127229.78085979
49842,4669480.71907054
49843,4285493.03189427
49844,3465255.70656337
49845,5607023.1355597
49846,6158439.26453959
49847,3854603.04187838
49848,4202782.11964377
49849,6123567.21447962
49850,3193908.75901507
49851,4449034.53069746
49852,6065443.99960824
49853,4164021.38369795
49854,5046147.42150356
49855,6579965.50729209
49856,3309070.81867549
49857,6069061.6992433
49858,6807792.37418609
49859,5903069.39394831
49860,8164172.66313889
49861,3853081.6679649
49862,3185716.62861688
49863,5430779.93777518
49864,6505033.22001609
49865,3952921.06956837
49866,5770453.62344472
49867,5178571.63195165
49868,3295783.72562624
49869,6013001.79752112
49870,4942701.11212109
49871,3991294.5636489
49872,4253764.81194041
49873,3003912.02128158
49874,5905920.49729051
49875,5550984.54944945
49876,4016371.13527734
49877,6281357.55062821
49878,3175387.15327981
49879,3722724.24203008
49880,5168856.03757293
49881,6584964.07676158
49882,4382912.00905742
49883,6085909.07926486
49884,4823655.11715947
49885,3862596.87123412
49886,7543996.69762628
49887,3632568.17117925
49888,5170093.01636486
49889,5061862.98423769
49890,6459636.77116214
49891,4404447.85547628
49892,5661939.71800097
49893,4442247.50180832
49894,4508861.51736361
49895,5674548.19245648
49896,4526101.13252078
49897,3174747.33997299
49898,3340240.32029273
49899,3609509.69718257
49900,4671786.24541402
49901,4500615.14243521
49902,4883641.30904689
49903,2878619.93638732
49904,4504702.25796371
49905,3889147.00149727
49906,4011151.58238448
49907,2529643.37383958
49908,4927989.31520916
49909,3530614.59546796
49910,3744600.9801295
49911,4199024.06275007
49912,5200331.00503964
49913,4501710.51795835
49914,4135167.75208346
49915,5529636.54754153
49916,3902779.33055177
49917,4739757.17167295
49918,4932215.92610681
49919,3493956.03561158
49920,3601868.26819452
49921,3792322.89146736
49922,5005848.46470381
49923,4646071.93021593
49924,7090037.81725556
49925,6787686.14619723
49926,3579187.89828114
49927,4321224.8674166
49928,5138832.85120333
49929,4640082.64501842
49930,7640607.65058941
49931,3377593.9405956
49932,4852684.67615887
49933,4073073.10303962
49934,6361334.47709858
49935,6280326.6775835
49936,5096012.42979375
49937,4177441.64088226
49938,3038719.6184531
49939,4145565.82060804
49940,2678270.72543633
49941,3453130.80168392
49942,3917315.57672268
49943,4190045.87651206
49944,7010283.96854339
49945,3569833.69433675
49946,4112521.36825129
49947,5001603.71484479
49948,4016885.09246698
49949,3599666.64107795
49950,5320011.29997093
49951,6407782.43844299
49952,3654898.96479715
49953,3870093.1053881
49954,3216340.94061534
49955,2828140.34339516
49956,5567728.09715843
49957,3980116.05382384
49958,4626807.34861853
49959,6506619.54397335
49960,4383890.66194538
49961,5230451.11454435
49962,2769671.73877895
49963,3782415.82776771
49964,6186933.70243873
49965,4580378.80237812
49966,3923177.9577484
49967,3225267.39388181
49968,5622834.93571708
49969,7684169.55151298
49970,4649988.60043328
49971,6437311.18339313
49972,4879135.02823908
49973,4813644.71648087
49974,4838459.45655102
49975,5807431.28915567
49976,4884358.74803225
49977,3461494.86934336
49978,3811588.14174797
49979,5241974.6532483
49980,5468483.92569131
49981,4708820.70075286
49982,5243782.88123077
49983,6580082.82190394
49984,3529294.73411303
49985,4128552.01573985
49986,3250288.96486897
49987,4315229.0802654
49988,4403838.91267784
49989,7359243.72358971
49990,6480224.00232469
49991,4750123.59907426
49992,3567718.5414007
49993,3828657.66482945
49994,5191925.1096255
49995,3882794.28781453
49996,4334242.01609145
49997,5377307.90346302
49998,5048932.20560433
49999,4892244.86565423
50000,6214702.6968241
50001,6250151.46705141
50002,2824953.21499851
50003,5050643.41214443
50004,2954770.72905436
50005,5526018.89346658
50006,4328731.55634826
50007,4339280.83450469
50008,6717477.27187127
50009,3830872.66499062
50010,2539736.22787216
50011,3678224.31420566
50012,5066870.3619185
50013,4851159.30803425
50014,5398254.62200793
50015,4151312.2084024
50016,4426568.45090164
50017,3924173.36607719
50018,3101778.35992582
50019,4008179.51353967
50020,3745027.44189556
50021,3477434.43290142
50022,3817705.0449204
50023,5625821.0023685
50024,6591535.78609214
50025,2550162.92258408
50026,4768798.72950876
50027,3706652.82232522
50028,5627978.15321451
50029,4439235.42789892
50030,5587901.10526728
50031,5035395.95064376
50032,4415909.87501814
50033,4968446.7277198
50034,3717275.60926838
50035,4786683.88356539
50036,7072989.32943439
50037,4996429.73784793
50038,5384654.73370195
50039,5129260.70465596
50040,3964322.46227883
50041,4347215.52398497
50042,5681766.89687749
50043,6281362.65812524
50044,4757209.88190063
50045,5723090.16601344
50046,5095832.61817303
50047,3606664.39778917
50048,3866820.68619157
50049,2680743.36941371
50050,3791490.81963242
50051,7335962.43527092
50052,3354109.40664438
50053,3632568.17117925
50054,6743776.4137025
50055,6847374.75796421
50056,4538084.26806366
50057,3085304.08426607
50058,6900966.6392884
50059,3819993.00137852
50060,4081480.77233104
50061,5355302.18721954
50062,4538192.25909309
50063,6142525.86271991
50064,7040345.68361186
50065,4994831.56055741
50066,4358418.67728111
50067,4061642.61024965
50068,3608109.70714595
50069,4147734.13436827
50070,5104870.15173366
50071,6345502.9167897
50072,5229395.78302781
50073,4201776.39435658
50074,3534512.08252552
50075,4779480.67187015
50076,6126515.84634534
50077,4238095.58218096
50078,4466514.72265086
50079,4898884.41678614
50080,8164172.66313889
50081,4017199.64193812
50082,6060880.63207261
50083,5414129.42450534
50084,3940234.99387224
50085,4154975.72853026
50086,3124792.09426395
50087,6248143.21808615
50088,5909924.61986182
50089,2685886.96088437
50090,4241515.54998441
50091,4635327.6840426
50092,3685839.04097149
50093,3796498.62451456
50094,5568496.83557443
50095,3336332.92644796
50096,4746775.97344938
50097,4730155.73616983
50098,2657900.42446792
50099,2953844.9703267
50100,3292568.62567673
50101,5234567.13661555
50102,3623838.68868495
50103,3600267.45259425
50104,4800079.68241257
50105,6960651.40088664
50106,3911227.11134596
50107,4274350.29544766
50108,3373985.98867141
50109,5467635.54045352
50110,3720442.52219628
50111,5981308.09247677
50112,4601164.08212894
50113,3228479.95674714
50114,3284169.96971762
50115,3996005.85841319
50116,5464721.19009443
50117,3598821.05448536
50118,4396554.84862177
50119,2992515.06790601
50120,6021738.4990915
50121,4223095.58491148
50122,5135391.46945509
50123,6369355.35509691
50124,6863034.00261932
50125,2664670.0527564
50126,3431454.9646643
50127,6582264.8487265
50128,7237753.76424728
50129,3682247.94778938
50130,3775233.43473477
50131,3797116.48470625
50132,3815107.29932344
50133,4236175.17905653
50134,4027979.4648615
50135,4304377.40930681
50136,8814922.89195915
50137,4487998.88928127
50138,4969208.46304414
50139,5092100.63133564
50140,5537783.81893284
50141,5890168.80608304
50142,4344312.60516634
50143,5382160.84563757
50144,5800051.22038329
50145,5995767.97345116
50146,6818824.45911604
50147,3465936.95879436
50148,4626081.0784257
50149,6236381.97004049
50150,5005675.95585944
50151,2930885.35549784
50152,3762520.44011585
50153,3746589.23523344
50154,3914103.37567249
50155,3926825.90342147
50156,3187720.01191272
50157,4861004.90033045
50158,3713816.46515211
50159,7147703.34280849
50160,4053092.83609857
50161,4378787.18010985
50162,5344446.85403633
50163,5689375.77863424
50164,5440306.48309395
50165,3517784.23645288
50166,3987420.25482117
50167,2954264.78271141
50168,6551375.90913749
50169,4300434.5648815
50170,6255661.25820712
50171,4109168.8444435
50172,3684396.81070359
50173,4398407.42910187
50174,4050390.37536116
50175,3143391.00087747
50176,6922436.32740956
50177,2677903.73109061
50178,3901127.35822251
50179,3010390.36488657
50180,4004196.85257375
50181,5091099.27558492
50182,5312032.28145108
50183,5777411.28574907
50184,4232665.00661993
50185,6174159.30625338
50186,5794875.94104503
50187,2495355.91274166
50188,3083138.65073999
50189,4300727.75240557
50190,5481557.49075943
50191,4180415.42547908
50192,3550790.77502305
50193,4246015.88119594
50194,6280852.14734863
50195,2729977.95244949
50196,5918100.79154743
50197,4237819.22992458
50198,4114362.76611217
50199,3338916.92895911
50200,4387602.13362174
50201,7238942.09906838
50202,4916648.92991789
50203,5257945.8731556
50204,2268916.07387491
50205,3838370.80089986
50206,2783012.7578702
50207,5008840.59873443
50208,3861589.22547087
50209,5061412.71748367
50210,4664514.63492698
50211,5575655.81619279
50212,4502610.07818436
50213,3856079.85834
50214,4074629.94340566
50215,5564375.77124996
50216,4346553.85451005
50217,4188166.44310245
50218,5010682.36901279
50219,3458275.82021083
50220,4216212.36413219
50221,3295144.58877702
50222,4384159.52104454
50223,5491515.95906904
50224,5328429.31179825
50225,5484322.45524139
50226,4938848.84507675
50227,3496568.7961478
50228,5081540.31134141
50229,2782564.73117611
50230,3992009.22575299
50231,3968350.79004212
50232,5789666.21308942
50233,3962786.18696051
50234,4084125.82584652
50235,4926079.75645293
50236,5628746.90482009
50237,5042088.6346039
50238,3739922.66024088
50239,6699161.30615827
50240,3555602.54415033
50241,5757396.76860415
50242,6192583.96035318
50243,5870492.51477641
50244,5709152.15675926
50245,4098965.37517959
50246,3704136.42739912
50247,4737831.08726894
50248,5359255.99469028
50249,4606674.23471917
50250,5335580.21179425
50251,3911414.32800888
50252,5697208.52973404
50253,6577959.73940197
50254,3962809.13538533
50255,3759971.39504974
50256,4282423.7637639
50257,5006997.6263599
50258,4317090.49370782
50259,4909059.75485181
50260,3628515.57162408
50261,3202629.58628258
50262,4199537.09456225
50263,4939723.96671262
50264,6557029.69814709
50265,3143575.71111244
50266,5845718.93233221
50267,4001800.16352817
50268,4858449.28028547
50269,3111817.98470392
50270,5818475.71629411
50271,2871877.96252302
50272,5864818.35430598
50273,2488998.30967238
50274,3704286.87420768
50275,3870709.82571177
50276,4931962.18424741
50277,3753667.30673959
50278,8685166.90430432
50279,5764284.08256128
50280,4309909.87054143
50281,4241425.20122209
50282,4558340.20994735
50283,4595414.3086804
50284,5322212.62486975
50285,3495617.0490888
50286,5069462.91633777
50287,3282198.89359054
50288,7115438.78286322
50289,3246897.95148778
50290,2972665.77689105
50291,4908184.99227694
50292,2579879.17044351
50293,3935716.71246441
50294,4241087.45365518
50295,4076082.46509468
50296,6071693.85227054
50297,5235681.5657037
50298,5101592.02508445
50299,6076800.14067544
50300,3664217.18537473
50301,4639548.14195953
50302,6208353.42731745
50303,6589725.39947507
50304,3878607.0315645
50305,6790287.41223975
50306,3910620.26087467
50307,5347672.76616383
50308,4823654.36028461
50309,4691058.20919415
50310,4191061.70900636
50311,4085176.25258526
50312,5302337.53771666
50313,5689897.06435383
50314,4762207.37576786
50315,3130026.63286569
50316,4437536.93141336
50317,5208526.32855211
50318,5087143.29393654
50319,3949534.05144359
50320,3038312.77738147
50321,5194372.43127955
50322,3566578.15890846
50323,3977589.87817646
50324,4722176.61724041
50325,5157025.03530057
50326,4124566.13657465
50327,4081480.77233104
50328,2697414.00354617
50329,5342606.67587885
50330,3857093.83583566
50331,5501601.97309403
50332,4398490.23743108
50333,3831725.26930416
50334,5242749.03609436
50335,3834176.43287425
50336,5637860.06499339
50337,4148444.22535986
50338,4740763.87470164
50339,7616575.25017267
50340,4095880.15900299
50341,3523589.66491142
50342,5834036.48557406
50343,3295144.30933852
50344,3165997.10719086
50345,5261680.88069366
50346,4304529.20305519
50347,5164354.19758178
50348,5449883.54757232
50349,3979815.25090068
50350,4074277.11226997
50351,3855595.16374278
50352,4645429.33762753
50353,3611777.11743721
50354,3848767.96896108
50355,6035908.66466276
50356,4597734.95200719
50357,4349053.17122989
50358,5157365.47149942
50359,5383117.19131187
50360,5143289.32264552
50361,4053585.19172286
50362,4345123.73841747
50363,6382055.9082524
50364,3741585.10952973
50365,7029871.43807661
50366,7760951.7532466
50367,3801668.51884415
50368,5179165.63133135
50369,6100550.64826414
50370,4025292.87135872
50371,5130345.32730019
50372,4325797.1904933
50373,5220525.33350657
50374,4810774.60829915
50375,3882923.44512944
50376,5923573.45441965
50377,3122072.57529106
50378,3291132.16056796
50379,3651548.16231412
50380,5295095.38531097
50381,3543028.1154469
50382,5271822.24302119
50383,7216518.95239208
50384,5463148.67141155
50385,3590772.71472057
50386,3924173.36607719
50387,6305848.5652227
50388,3348381.61695311
50389,5271058.79172748
50390,3949660.36062844
50391,4325913.93751673
50392,5094582.19784331
50393,2752875.68701694
50394,3708480.93931522
50395,4598643.4082632
50396,5403756.56956208
50397,5642733.11821004
50398,4757500.59831671
50399,5544844.03248528
50400,6374989.36293807
50401,4669079.06252037
50402,4116878.34279454
50403,5724056.17061192
50404,2144596.2497936
50405,6662927.52726704
50406,4544657.80590111
50407,4057180.58567294
50408,6897319.38433622
50409,5133872.57980615
50410,5102157.30228561
50411,4327742.77824154
50412,3770626.13411299
50413,4152460.95001918
50414,4407590.76008959
50415,4413667.06797155
50416,2362702.78213198
50417,3259823.77537933
50418,4672139.52376462
50419,4747269.54597203
50420,3388158.17881691
50421,4721599.98092076
50422,3338761.72804845
50423,5252934.20548416
50424,4367351.2228713
50425,4421814.19589867
50426,4450564.50974149
50427,5006823.13771969
50428,4342143.7699665
50429,5372403.91980715
50430,3999713.41193558
50431,4403665.0469989
50432,5249129.06654415
50433,4011958.57331585
50434,6514699.33995594
50435,4739927.33225789
50436,5068909.75973377
50437,3998055.12719336
50438,5485843.98605178
50439,6556602.3192531
50440,7167528.74842239
50441,5389044.07808495
50442,6395072.94279092
50443,5062280.60666428
50444,5462717.53891743
50445,4368065.47049297
50446,4522576.29194674
50447,4609544.7477097
50448,5623922.97609056
50449,4487174.71972576
50450,4474431.85015439
50451,5631885.06818534
50452,4551924.32112465
50453,7306216.4974617
50454,5958771.16027871
50455,3403010.88129551
50456,2616675.99904622
50457,6483177.52123525
50458,4084125.82584652
50459,5297057.91528716
50460,4595122.0372377
50461,4694970.43687288
50462,3817994.33627107
50463,5164279.69853717
50464,3306416.30156157
50465,4286715.15792218
50466,4618147.2241543
50467,5315269.43972483
50468,2921939.05089911
50469,3722059.46283781
50470,3761878.16058419
50471,4228829.96154004
50472,4098596.58691548
50473,3553054.32438761
50474,5101596.61521573
50475,3923456.11731774
50476,5509343.9101933
50477,4211588.52141115
50478,5149511.23184819
50479,3917283.35384739
50480,4150654.27465306
50481,7072905.04945156
50482,3783234.29186916
50483,5874558.16154095
50484,7016474.69539614
50485,3421286.31884752
50486,6355398.62425123
50487,5521158.0406577
50488,3758412.28027412
50489,2724347.92678061
50490,5534661.22231809
50491,5234828.07704342
50492,4448697.62959289
50493,4849672.33498672
50494,4420801.89823573
50495,4053724.24661038
50496,5681602.57110576
50497,6585378.58134221
50498,4938093.92085103
50499,4256972.41872273
50500,4659298.93677792
50501,5791896.42866842
50502,5758531.24923718
50503,4114296.92722138
50504,6920313.25686172
50505,3719836.5335129
50506,3576393.1690614
50507,6800090.49892453
50508,3992523.38086494
50509,4388016.40366736
50510,3901330.99068314
50511,3205090.64529868
50512,5232730.79965889
50513,4225635.12424632
50514,4680203.43965058
50515,3225472.76845658
50516,5728701.04853173
50517,4508889.82209109
50518,3711839.85495129
50519,5266512.98573453
50520,5385104.73964405
50521,4314489.04291961
50522,4660028.43972413
50523,5044291.96971225
50524,4923036.72789176
50525,4644314.62024892
50526,2871775.46301406
50527,4749413.05027371
50528,2449083.11248627
50529,3189562.12350319
50530,7212562.69377613
50531,4406528.18285329
50532,3717954.75481294
50533,6279917.74324622
50534,4716009.72650002
50535,3959108.60303278
50536,2921939.05089911
50537,5122315.05397304
50538,4657849.46020792
50539,4813919.32466343
50540,3229669.78234542
50541,5051681.46265158
50542,5205325.70885581
50543,5136052.52866881
50544,4607699.75045052
50545,2700549.54909731
50546,3091646.36257243
50547,4644107.23045002
50548,5398328.83969836
50549,2577596.43649648
50550,6058423.45120782
50551,4368279.39264197
50552,3547434.41466212
50553,5942586.02011765
50554,3320197.29000271
50555,5978943.09844759
50556,5566364.56976612
50557,2852938.48356306
50558,5454261.61858759
50559,5984132.50478448
50560,3913653.31691435
50561,4056676.34913039
50562,5055242.69455149
50563,7270033.78495722
50564,4582877.56239153
50565,5695747.15995061
50566,3622277.68738608
50567,4838459.45655102
50568,3858582.82394203
50569,4367234.62914643
50570,4421241.90004543
50571,6618342.82763743
50572,7435292.41096448
50573,4741475.47372027
50574,4927791.01432606
50575,4571250.49383382
50576,5547447.08153382
50577,4769673.75183151
50578,7024477.79051785
50579,5705298.89317561
50580,3256075.45198063
50581,5690310.07412629
50582,4559249.61868081
50583,3241233.86837198
50584,4715984.85832875
50585,5446777.87860291
50586,4031903.25591333
50587,4709629.89510544
50588,4182432.66860748
50589,5350919.057455
50590,3876396.22788386
50591,2726490.05839074
50592,8461937.24126865
50593,3771904.6947083
50594,4697815.70112922
50595,6215627.66256709
50596,6551375.90913749
50597,5242271.07932168
50598,5046753.53564978
50599,6280072.36193867
50600,3479504.54375761
50601,3488905.41656864
50602,3447343.47018496
50603,4815507.53205882
50604,3642425.8847862
50605,6313427.03190544
50606,5594900.68195951
50607,6767923.54250048
50608,6204688.81081343
50609,4293941.3821973
50610,5684442.81233497
50611,3198598.85456227
50612,5193789.04522716
50613,7803570.70317832
50614,4539416.26604015
50615,3870658.61087539
50616,5156841.23094638
50617,5712471.10803107
50618,5481557.49075943
50619,4550615.60548673
50620,4680189.22175323
50621,6797080.22451914
50622,7659514.10440404
50623,3723591.05665849
50624,4836624.68884542
50625,3925124.98152633
50626,2890637.02100935
50627,4237146.7182554
50628,7107058.59487325
50629,5289942.56363549
50630,2728994.49956184
50631,4845904.66226394
50632,2470086.66532615
50633,5636475.62893263
50634,3660097.85972538
50635,5209754.63792193
50636,3246897.95148778
50637,5031601.92303127
50638,5001385.40984275
50639,3277205.43172332
50640,4567096.0253305
50641,4818275.41502075
50642,4993519.0987817
50643,4434482.5748612
50644,5122244.87586724
50645,6260486.39484647
50646,3712410.09235363
50647,3534676.82948643
50648,5200331.00503964
50649,7041671.16927278
50650,5728555.7673826
50651,6958766.37242035
50652,3854785.19370366
50653,5551539.96983297
50654,8077935.07706228
50655,3066458.05308936
50656,5073399.4659739
50657,3575474.29403206
50658,3975174.16406157
50659,4076204.10915707
50660,5080391.25834082
50661,4871975.44185491
50662,4741853.582142
50663,4578040.45518001
50664,6452180.40536235
50665,5078763.65657531
50666,3699872.66050877
50667,4879856.4150726
50668,4710839.78497756
50669,6015491.39934739
50670,4173458.08533509
50671,4938414.32133647
50672,6184719.34733222
50673,4295292.34854068
50674,3248625.38753458
50675,2423305.62964869
50676,5744488.95935099
50677,5756055.17954502
50678,4794516.25209378
50679,5754144.63001005
50680,5392574.3008173
50681,6731268.97158691
50682,5842273.84132134
50683,5822557.46856799
50684,5400084.67423299
50685,4777868.04114323
50686,6827198.77770947
50687,3888846.65817987
50688,6597957.95085521
50689,3359711.55356103
50690,5393797.31331106
50691,7286163.27177072
50692,4816444.05249514
50693,4638471.45641662
50694,3762937.75363047
50695,3775233.43473477
50696,3342268.02526934
50697,4036294.71252073
50698,4453485.76316717
50699,3419554.34131982
50700,5985107.94864073
50701,6089879.26621852
50702,4048066.21473311
50703,3958177.5222744
50704,4273526.56244204
50705,5576197.11846265
50706,5220946.54507535
50707,5283940.09668639
50708,4963461.61699579
50709,3630961.7611137
50710,4790859.56488007
50711,4346378.45954395
50712,6567767.93456547
50713,4067198.99512055
50714,3838120.93966201
50715,3765951.1956292
50716,4107487.36581922
50717,4867331.36733399
50718,4489946.74494387
50719,2768222.21615441
50720,4814397.79669208
50721,7273032.91133736
50722,5590876.54792386
50723,5791106.34535035
50724,4458722.45490661
50725,4638793.1359438
50726,3934507.14368293
50727,6662094.21127247
50728,5481717.52567339
50729,4781635.59333399
50730,4539286.74651208
50731,5310255.37010174
50732,3677386.20307574
50733,5553715.88237341
50734,5940890.72064454
50735,3892695.68941086
50736,3426505.72480425
50737,4809796.39674256
50738,3294172.0526161
50739,2955210.45092038
50740,5036613.81283737
50741,3259363.74806262
50742,6247920.76457877
50743,4250965.79524069
50744,3315294.63017984
50745,5544520.56518022
50746,4713178.61756297
50747,4365411.94810214
50748,4539280.63943221
50749,5703052.95352306
50750,5167292.0952892
50751,2636897.59574217
50752,3146091.97208537
50753,3422837.14906575
50754,3284132.73760843
50755,3303174.03952677
50756,3808610.83795171
50757,6357682.49226919
50758,6392151.35944863
50759,3248152.3873051
50760,4106338.51230385
50761,3783861.43445738
50762,5403524.20573312
50763,3816620.66313602
50764,4620952.30561766
50765,4749295.23898098
50766,5085975.92961436
50767,3600658.05681714
50768,6446319.81683225
50769,5368360.53349511
50770,6925545.50338656
50771,7546783.77827546
50772,4274555.1712605
50773,4790641.74151903
50774,3898681.9417843
50775,5090500.7097801
50776,4785886.17040175
50777,5869214.50042604
50778,6457538.06474145
50779,4446856.83482572
50780,3900506.62191778
50781,4457307.66862413
50782,3204231.78382023
50783,4322288.32433064
50784,5745268.24194097
50785,4075629.5146937
50786,3233671.60007233
50787,4504936.05270328
50788,5475907.42626952
50789,5190456.55053199
50790,4815193.71527235
50791,4066862.50100456
50792,4205543.56280882
50793,5149447.12690875
50794,6186721.28314573
50795,5860149.30150802
50796,4425129.38599006
50797,4347116.57037768
50798,5971548.3892714
50799,4900303.10931172
50800,5555575.21905012
50801,5417068.2471276
50802,5104341.27262838
50803,4140445.5667602
50804,5576540.99818842
50805,5499402.99932239
50806,5130139.87450908
50807,4097296.50668497
50808,5218621.4409787
50809,4516645.43078783
50810,4661274.85873551
50811,3085705.96124816
50812,6311608.84739419
50813,5000951.01493803
50814,3282720.48664043
50815,4762570.11759827
50816,7985003.02975995
50817,4170406.44383309
50818,4077154.38595568
50819,2871759.20932518
50820,5359166.55370897
50821,6422641.64817191
50822,5392029.26090238
50823,5344060.25254602
50824,3496936.23465575
50825,3635699.47918569
50826,6932066.09125545
50827,3609185.21410524
50828,7425817.36976406
50829,5261445.19710412
50830,3202905.8498258
50831,4621003.0361457
50832,4745999.18747312
50833,4584400.5858849
50834,3712411.37928186
50835,4138875.47504942
50836,6172821.30954776
50837,4447469.41530496
50838,6293551.94863331
50839,4828257.82081724
50840,3645514.0217567
50841,3270001.42581701
50842,6325931.31786961
50843,3213673.93628742
50844,6413061.90315514
50845,4674718.12768849
50846,2878530.49849158
50847,4287566.91729813
50848,5752703.68429923
50849,4805634.68536361
50850,4021134.34753502
50851,6596275.89281307
